count,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Sentiment_clean,Emotions,text_sep,Hashtags_sep,Country_sep
1,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ", Embarrassed ,2023/8/18 16:30, TikTokFailHighSchool , Facebook , #DanceFail #HighSchoolTikTok ,25,50, USA,2023,8,18,16,Embarrassed,Negative,"['Spent', 'hours', 'on', 'a', 'TikTok', 'dance,', 'only', 'to', 'realize', 'I', 'have', 'two', 'left', 'feet.', 'Dance', 'fail:', 'Unleashed!']","['#DanceFail', '#HighSchoolTikTok']",['USA']
1,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! , Embarrassed ,2023/8/19 19:45, SocialMediaBlunderHighSchool , Instagram , #SocialMediaBlunder #HighSchoolAwkward ,22,45, UK,2023,8,19,19,Embarrassed,Negative,"['Accidentally', 'liked', 'my', ""crush's"", 'old', 'photo', 'while', 'stalking', 'their', 'profile.', 'Awkward', 'level:', 'Maximum!']","['#SocialMediaBlunder', '#HighSchoolAwkward']",['UK']
1,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! , Embarrassed ,2023/8/20 17:00, CrushFailHighSchool , Twitter , #CrushFail #HighSchoolEmbarrassment ,30,60, Canada,2023,8,20,17,Embarrassed,Negative,"['Tried', 'to', 'impress', 'my', 'crush', 'with', 'a', 'smooth', 'conversation.', 'Ended', 'up', 'spilling', 'my', 'drink.', 'Smooth', 'level:', 'Nonexistent!']","['#CrushFail', '#HighSchoolEmbarrassment']",['Canada']
1,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! , Joy ,2023/8/21 15:45, PaperPlaneExpertHighSchool , Instagram , #PaperPlaneExpert #HighSchoolArt ,15,30, USA,2023,8,21,15,Joy,Positive,"['Mastered', 'the', 'art', 'of', 'creating', 'paper', 'airplanes', 'during', 'lecture.', 'Paper', 'planes:', 'Soaring', 'to', 'new', 'heights!']","['#PaperPlaneExpert', '#HighSchoolArt']",['USA']
1,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! , Excitement ,2023/8/22 12:30, JugglingProHighSchool , Facebook , #TextbookJuggling #HighSchoolSkills ,22,40, Canada,2023,8,22,12,Excitement,Positive,"['Trying', 'to', 'set', 'a', 'new', 'trend', 'by', 'juggling', 'textbooks', 'between', 'classes.', 'Academic', 'juggling:', 'A', 'unique', 'skill!']","['#TextbookJuggling', '#HighSchoolSkills']",['Canada']
1,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! , Mischievous ,2023/8/23 16:45, SnackNinjaHighSchool , Twitter , #SnackNinja #HighSchoolSnacks ,28,55, USA,2023,8,23,16,Mischievous,Unknown,"['Hiding', 'a', 'snack', 'stash', 'in', 'my', 'backpack', 'for', 'emergency', 'cravings.', 'Snack', 'ninja', 'mode:', 'Activated!']","['#SnackNinja', '#HighSchoolSnacks']",['USA']
1,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! , Excitement ,2023/8/24 18:20, ScavengerHuntMasterHighSchool , Instagram , #SurpriseAdventure #HighSchoolFun ,20,38, UK,2023,8,24,18,Excitement,Positive,"['Planning', 'a', 'surprise', 'scavenger', 'hunt', 'for', 'friends.', 'Anticipating', 'the', 'thrill', 'and', 'excitement!']","['#SurpriseAdventure', '#HighSchoolFun']",['UK']
1,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! , Joy ,2023/8/25 14:15, RainDanceCelebrationHighSchool , Facebook , #RainDance #HighSchoolJoy ,25,50, Canada,2023,8,25,14,Joy,Positive,"['Danced', 'in', 'the', 'rain', 'to', 'celebrate', 'the', 'end', 'of', 'exams.', 'Rain', 'dance:', 'Unexpectedly', 'refreshing!']","['#RainDance', '#HighSchoolJoy']",['Canada']
1,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! , Embarrassed ,2023/8/26 17:30, GroupChatBlunderHighSchool , Twitter , #TextingFail #HighSchoolAwkward ,18,35, USA,2023,8,26,17,Embarrassed,Negative,"['Accidentally', 'sent', 'a', 'text', 'meant', 'for', 'a', 'friend', 'to', 'the', 'class', 'group', 'chat.', 'Texting', 'fail:', 'Oops', 'moment!']","['#TextingFail', '#HighSchoolAwkward']",['USA']
1,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? , Embarrassed ,2023/8/27 20:45, MagicFailHighSchool , Instagram , #MagicFail #HighSchoolMagic ,22,45, UK,2023,8,27,20,Embarrassed,Negative,"['Tried', 'a', 'magic', 'trick', 'to', 'impress', 'classmates.', 'Magic', 'fail:', 'Where', 'did', 'that', 'rabbit', 'go?']","['#MagicFail', '#HighSchoolMagic']",['UK']
1,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! , Joy ,2023/8/28 16:00, OrigamiProHighSchool , Twitter , #OrigamiMaster #HighSchoolArt ,18,36, USA,2023,8,28,16,Joy,Positive,"['Perfecting', 'the', 'art', 'of', 'creating', 'origami', 'during', 'a', 'dull', 'lecture.', 'Origami', 'mastery:', 'A+!']","['#OrigamiMaster', '#HighSchoolArt']",['USA']
1,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! , Excitement ,2023/8/29 13:45, HackySackChampionHighSchool , Instagram , #HackySackChallenge #HighSchoolAthlete ,26,48, Canada,2023,8,29,13,Excitement,Positive,"['Attempting', 'to', 'set', 'a', 'new', 'record', 'for', 'the', 'most', 'consecutive', 'hacky', 'sack', 'kicks.', 'Hacky', 'sack', 'skills:', 'Unleashed!']","['#HackySackChallenge', '#HighSchoolAthlete']",['Canada']
1,Creating a secret handshake with friends. Friendship level: Expert! , Joy ,2023/8/30 17:30, SecretHandshakeHighSchool , Facebook , #FriendshipGoals #HighSchoolMemories ,20,40, USA,2023,8,30,17,Joy,Positive,"['Creating', 'a', 'secret', 'handshake', 'with', 'friends.', 'Friendship', 'level:', 'Expert!']","['#FriendshipGoals', '#HighSchoolMemories']",['USA']
1,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! , Excitement ,2023/8/31 20:15, BurgerQuestHighSchool , Twitter , #BurgerQuest #HighSchoolFoodie ,24,42, UK,2023,8,31,20,Excitement,Positive,"['Embarking', 'on', 'a', 'mission', 'to', 'find', 'the', 'best', 'burger', 'joint', 'in', 'town.', 'Burger', 'connoisseur:', 'Reporting', 'for', 'duty!']","['#BurgerQuest', '#HighSchoolFoodie']",['UK']
1,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! , Joy ,2023/9/1 14:45, ComedyGeniusHighSchool , Instagram , #StandUpComedy #HighSchoolTalent ,21,39, Canada,2023,9,1,14,Joy,Positive,"['Practicing', 'a', 'stand-up', 'comedy', 'routine', 'for', 'the', 'upcoming', 'talent', 'show.', 'Comedy', 'gig:', 'In', 'the', 'making!']","['#StandUpComedy', '#HighSchoolTalent']",['Canada']
1,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! , Embarrassed ,2023/9/2 18:30, LoveLetterBlunderHighSchool , Facebook , #LoveLetterFail #HighSchoolAwkward ,17,33, USA,2023,9,2,18,Embarrassed,Negative,"['Accidentally', 'sent', 'a', 'love', 'letter', 'to', 'the', 'wrong', 'person.', 'Love', 'note', 'fail:', 'Maximum', 'embarrassment!']","['#LoveLetterFail', '#HighSchoolAwkward']",['USA']
1,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! , Excitement ,2023/9/3 22:00, ScienceExperimentProHighSchool , Twitter , #ScienceGeek #HighSchoolExperiments ,23,44, UK,2023,9,3,22,Excitement,Positive,"['Attempting', 'to', 'impress', 'the', 'teacher', 'with', 'an', 'elaborate', 'science', 'experiment.', 'Science', 'geek', 'mode:', 'Activated!']","['#ScienceGeek', '#HighSchoolExperiments']",['UK']
1,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! , Joy ,2023/9/4 15:15, BraceletCraftsmanHighSchool , Instagram , #FriendshipBracelets #HighSchoolCrafts ,19,37, USA,2023,9,4,15,Joy,Positive,"['Crafting', 'intricate', 'friendship', 'bracelets', 'for', 'the', 'whole', 'squad.', 'Friendship', 'level:', 'Expert', 'weaver!']","['#FriendshipBracelets', '#HighSchoolCrafts']",['USA']
1,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! , Excitement ,2023/9/5 12:30, CartwheelMasterHighSchool , Twitter , #CartwheelChallenge #HighSchoolAthlete ,27,52, Canada,2023,9,5,12,Excitement,Positive,"['Attempting', 'to', 'beat', 'the', 'record', 'for', 'the', 'most', 'consecutive', 'cartwheels.', 'Cartwheel', 'challenge:', 'Underway!']","['#CartwheelChallenge', '#HighSchoolAthlete']",['Canada']
1,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! , Joy ,2023/9/6 16:45, MovieMarathonHostHighSchool , Facebook , #MovieNight #HighSchoolMemories ,22,43, UK,2023,9,6,16,Joy,Positive,"['Organizing', 'a', 'movie', 'marathon', 'with', 'friends.', 'Popcorn', 'and', 'cinematic', 'adventures', 'await!']","['#MovieNight', '#HighSchoolMemories']",['UK']
1,Experimenting with a new hair color. A bold change for a bold semester! , Excitement ,2023/9/7 18:20, HairColorExperimentHighSchool , Instagram , #HairExperiment #HighSchoolStyle ,20,39, USA,2023,9,7,18,Excitement,Positive,"['Experimenting', 'with', 'a', 'new', 'hair', 'color.', 'A', 'bold', 'change', 'for', 'a', 'bold', 'semester!']","['#HairExperiment', '#HighSchoolStyle']",['USA']
1,Building a time capsule to capture memories for the future. Time-traveling emotions! , Joy ,2023/9/8 14:15, TimeCapsuleCreatorHighSchool , Facebook , #TimeCapsule #HighSchoolNostalgia ,26,48, Canada,2023,9,8,14,Joy,Positive,"['Building', 'a', 'time', 'capsule', 'to', 'capture', 'memories', 'for', 'the', 'future.', 'Time-traveling', 'emotions!']","['#TimeCapsule', '#HighSchoolNostalgia']",['Canada']
1,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! , Embarrassed ,2023/9/9 17:30, ClassroomBlunderHighSchool , Twitter , #FirstDayOops #HighSchoolEmbarrassment ,16,32, USA,2023,9,9,17,Embarrassed,Negative,"['Accidentally', 'walked', 'into', 'the', 'wrong', 'classroom', 'on', 'the', 'first', 'day.', 'Classroom', 'mix-up:', 'Awkward', 'start!']","['#FirstDayOops', '#HighSchoolEmbarrassment']",['USA']
1,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! , Excitement ,2023/9/10 20:45, SmoothieConnoisseurHighSchool , Instagram , #HealthyLiving #HighSchoolWellness ,23,42, UK,2023,9,10,20,Excitement,Positive,"['Trying', 'out', 'a', 'new', 'smoothie', 'recipe', 'for', 'a', 'healthy', 'start', 'to', 'the', 'week.', 'Smoothie', 'enthusiast:', 'Level', 'up!']","['#HealthyLiving', '#HighSchoolWellness']",['UK']
1,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. , Sad ,2023/9/11 15:45, OverwhelmedHighSchoolStudent , Twitter , #SchoolChallenges #HighSchoolStruggles ,15,28, USA,2023,9,11,15,Sad,Negative,"['Reflecting', 'on', 'the', 'challenges', 'of', 'the', 'school', 'year.', 'Feeling', 'a', 'bit', 'overwhelmed', 'with', 'assignments.']","['#SchoolChallenges', '#HighSchoolStruggles']",['USA']
1,Encountered some mean-spirited comments online. Dealing with online hate is never easy. , Hate ,2023/9/12 12:30, DealingWithHateHighSchool , Instagram , #OnlineHate #HighSchoolReality ,18,36, Canada,2023,9,12,12,Hate,Negative,"['Encountered', 'some', 'mean-spirited', 'comments', 'online.', 'Dealing', 'with', 'online', 'hate', 'is', 'never', 'easy.']","['#OnlineHate', '#HighSchoolReality']",['Canada']
1,Had a bad day at school. Everything seems to be going wrong. , Bad ,2023/9/13 16:45, ToughDayHighSchool , Facebook , #BadDay #HighSchoolBlues ,20,40, UK,2023,9,13,16,Bad,Negative,"['Had', 'a', 'bad', 'day', 'at', 'school.', 'Everything', 'seems', 'to', 'be', 'going', 'wrong.']","['#BadDay', '#HighSchoolBlues']",['UK']
1,Feeling down after not making the sports team. Disappointment lingers. , Sad ,2023/9/14 18:20, SportsTeamRejectionHighSchool , Twitter , #Disappointment #HighSchoolSports ,17,34, USA,2023,9,14,18,Sad,Negative,"['Feeling', 'down', 'after', 'not', 'making', 'the', 'sports', 'team.', 'Disappointment', 'lingers.']","['#Disappointment', '#HighSchoolSports']",['USA']
1,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. , Hate ,2023/9/15 14:15, CafeteriaConflictHighSchool , Instagram , #CafeteriaDrama #HighSchoolTension ,21,41, Canada,2023,9,15,14,Hate,Negative,"['Witnessed', 'a', 'heated', 'argument', 'in', 'the', 'cafeteria.', 'Unpleasant', 'atmosphere', 'at', 'lunch.']","['#CafeteriaDrama', '#HighSchoolTension']",['Canada']
1,Received a not-so-great grade on a major project. Academic frustration setting in. , Bad ,2023/9/16 17:30, ProjectGradeDisappointmentHighSchool , Facebook , #AcademicFrustration #HighSchoolStress ,19,38, UK,2023,9,16,17,Bad,Negative,"['Received', 'a', 'not-so-great', 'grade', 'on', 'a', 'major', 'project.', 'Academic', 'frustration', 'setting', 'in.']","['#AcademicFrustration', '#HighSchoolStress']",['UK']
1,Dealing with a personal setback. Sometimes life throws unexpected challenges. , Sad ,2023/9/17 20:45, PersonalSetbackHighSchool , Twitter , #LifeChallenges #HighSchoolStruggles ,22,44, USA,2023,9,17,20,Sad,Negative,"['Dealing', 'with', 'a', 'personal', 'setback.', 'Sometimes', 'life', 'throws', 'unexpected', 'challenges.']","['#LifeChallenges', '#HighSchoolStruggles']",['USA']
1,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. , Sad ,2023/9/18 22:00, LonelySaturdayHighSchool , Instagram , #LonelyNights #HighSchoolEmotions ,16,31, Canada,2023,9,18,22,Sad,Negative,"['Feeling', 'lonely', 'on', 'a', 'Saturday', 'night.', 'Sometimes', 'solitude', 'hits', 'harder', 'than', 'expected.']","['#LonelyNights', '#HighSchoolEmotions']",['Canada']
1,Experiencing cyberbullying. Hateful messages online are disheartening. , Hate ,2023/9/19 15:15, CyberbullyingVictimHighSchool , Facebook , #StopCyberbullying #HighSchoolReality ,14,27, UK,2023,9,19,15,Hate,Negative,"['Experiencing', 'cyberbullying.', 'Hateful', 'messages', 'online', 'are', 'disheartening.']","['#StopCyberbullying', '#HighSchoolReality']",['UK']
1,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. , Bad ,2023/9/20 12:30, RainyDayBluesHighSchool , Twitter , #BadLuck #HighSchoolWeather ,18,35, USA,2023,9,20,12,Bad,Negative,"['Caught', 'in', 'a', 'torrential', 'rainstorm', 'without', 'an', 'umbrella.', ""Today's"", 'weather', 'is', 'just', 'bad', 'luck.']","['#BadLuck', '#HighSchoolWeather']",['USA']
1,Missing an important event due to unforeseen circumstances. A day filled with sadness. , Sad ,2023/9/21 16:45, MissedOpportunityHighSchool , Instagram , #MissedChances #HighSchoolRegret ,20,39, Canada,2023,9,21,16,Sad,Negative,"['Missing', 'an', 'important', 'event', 'due', 'to', 'unforeseen', 'circumstances.', 'A', 'day', 'filled', 'with', 'sadness.']","['#MissedChances', '#HighSchoolRegret']",['Canada']
1,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. , Hate ,2023/9/22 18:20, RumorVictimHighSchool , Facebook , #RumorMills #HighSchoolDrama ,23,46, UK,2023,9,22,18,Hate,Negative,"['Dealing', 'with', 'unfounded', 'rumors', 'circulating', 'about', 'personal', 'life.', 'Rumors', 'can', 'be', 'hurtful.']","['#RumorMills', '#HighSchoolDrama']",['UK']
1,Got a flat tire on the way to an important meeting. Talk about a series of bad events! , Bad ,2023/9/23 14:15, FlatTireWoesHighSchool , Twitter , #BadLuckDay #HighSchoolStruggles ,25,50, USA,2023,9,23,14,Bad,Negative,"['Got', 'a', 'flat', 'tire', 'on', 'the', 'way', 'to', 'an', 'important', 'meeting.', 'Talk', 'about', 'a', 'series', 'of', 'bad', 'events!']","['#BadLuckDay', '#HighSchoolStruggles']",['USA']
1,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. , Sad ,2023/9/24 17:30, FriendMovingAwayHighSchool , Instagram , #SayingGoodbye #HighSchoolEmotions ,21,42, Canada,2023,9,24,17,Sad,Negative,"['Feeling', 'a', 'sense', 'of', 'emptiness', 'after', 'a', 'close', 'friend', 'moves', 'away.', 'Farewells', 'are', 'always', 'sad.']","['#SayingGoodbye', '#HighSchoolEmotions']",['Canada']
1,Facing rejection from a dream college. Disheartened but determined to explore other paths. , Sad ,2023/9/25 20:45, CollegeRejectionHighSchool , Facebook , #CollegeDreams #HighSchoolJourney ,19,37, UK,2023,9,25,20,Sad,Negative,"['Facing', 'rejection', 'from', 'a', 'dream', 'college.', 'Disheartened', 'but', 'determined', 'to', 'explore', 'other', 'paths.']","['#CollegeDreams', '#HighSchoolJourney']",['UK']
1,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. , Hate ,2023/9/26 14:15, GamingToxicityHighSchool , Twitter , #OnlineGaming #HighSchoolGamer ,16,32, USA,2023,9,26,14,Hate,Negative,"['Encountering', 'online', 'toxicity', 'during', 'a', 'gaming', 'session.', 'Hateful', 'comments', 'can', 'ruin', 'the', 'fun.']","['#OnlineGaming', '#HighSchoolGamer']",['USA']
1,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. , Bad ,2023/9/27 17:30, BadHairDayBluesHighSchool , Instagram , #BadHairDay #HighSchoolConfidence ,18,36, Canada,2023,9,27,17,Bad,Negative,"['Having', 'a', 'bad', 'hair', 'day', 'and', 'feeling', 'self-conscious.', 'Bad', 'hair', 'days', 'can', 'affect', 'confidence.']","['#BadHairDay', '#HighSchoolConfidence']",['Canada']
1,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. , Sad ,2023/9/28 22:00, ProjectFailureDespairHighSchool , Facebook , #ProjectStruggles #HighSchoolHardships ,21,41, UK,2023,9,28,22,Sad,Negative,"['Feeling', 'a', 'sense', 'of', 'despair', 'after', 'a', 'major', 'project', 'failure.', 'Hard', 'work', ""didn't"", 'pay', 'off', 'this', 'time.']","['#ProjectStruggles', '#HighSchoolHardships']",['UK']
1,Experiencing hate comments for expressing personal opinions. Online negativity prevails. , Hate ,2023/9/29 15:45, OpinionsHateHighSchool , Twitter , #OnlineOpinions #HighSchoolCriticism ,24,48, USA,2023,9,29,15,Hate,Negative,"['Experiencing', 'hate', 'comments', 'for', 'expressing', 'personal', 'opinions.', 'Online', 'negativity', 'prevails.']","['#OnlineOpinions', '#HighSchoolCriticism']",['USA']
1,Having a string of bad luck with constant technology malfunctions. Tech troubles galore! , Bad ,2023/9/30 18:20, TechMalfunctionWoesHighSchool , Instagram , #TechIssues #HighSchoolTech ,22,43, Canada,2023,9,30,18,Bad,Negative,"['Having', 'a', 'string', 'of', 'bad', 'luck', 'with', 'constant', 'technology', 'malfunctions.', 'Tech', 'troubles', 'galore!']","['#TechIssues', '#HighSchoolTech']",['Canada']
1,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. , Sad ,2023/10/1 14:15, MissedEventBluesHighSchool , Facebook , #MissedMoments #HighSchoolRegret ,20,39, UK,2023,10,1,14,Sad,Negative,"['Missing', 'out', 'on', 'a', 'long-anticipated', 'event', 'due', 'to', 'unexpected', 'circumstances.', 'A', 'day', 'filled', 'with', 'sadness.']","['#MissedMoments', '#HighSchoolRegret']",['UK']
